tconst,primaryTitle,startYear,averageRating,numVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt2404463,The Heat,2013,6.6,166826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2406566,Atomic Blonde,2017,6.7,185003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2428170,Creep,2014,6.4,48245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2431286,Philomena,2013,7.6,97278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2436386,Project Almanac,2015,6.4,78414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2446042,Taken 3,2014,6.0,185700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2446980,Joy,2015,6.6,132578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2450186,V/H/S/2,2013,6.0,37978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2452042,The Peanuts Movie,2015,7.1,44125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2452244,Isn't It Romantic,2019,5.9,66566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2452386,The Fundamentals of Caring,2016,7.3,67226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2461150,Masterminds,2016,5.8,53341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2463288,Walk of Shame,2014,6.0,53296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2467046,Left Behind,2014,3.1,38619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2473682,Paranormal Activity: The Marked Ones,2014,5.0,41266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2479478,The Ridiculous 6,2015,4.8,46814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2481498,"Extremely Wicked, Shockingly Evil and Vile",2019,6.7,86539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,7.8,886734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2493486,Last Knights,2015,6.2,41913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2494362,Bone Tomahawk,2015,7.1,93562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2503944,Burnt,2015,6.6,111635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2510894,Hotel Transylvania 2,2015,6.7,116044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2515034,The Gunman,2015,5.8,40391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,6.9,590419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,6.5,405017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2528814,God's Not Dead,2014,4.7,41887.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2531344,Blockers,2018,6.2,75696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2543164,Arrival,2016,7.9,637195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2543472,Wonder,2017,8.0,153517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2547584,The Light Between Oceans,2016,7.2,54689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2548396,The Cloverfield Paradox,2018,5.5,100265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2554274,Crimson Peak,2015,6.5,139280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2557478,Pacific Rim: Uprising,2018,5.6,111663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2557490,A Million Ways to Die in the West,2014,6.1,183474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2561572,Get Hard,2015,6.0,129380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,602409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2567026,Alice Through the Looking Glass,2016,6.2,100403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2567712,Starred Up,2013,7.4,44998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2568862,Going in Style,2017,6.6,80725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2574698,Gunday,2014,2.4,58608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2576852,The Tale of The Princess Kaguya,2013,8.0,42680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2582496,Me and Earl and the Dying Girl,2015,7.7,127491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2582782,Hell or High Water,2016,7.6,215016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2582802,Whiplash,2014,8.5,767035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2582846,The Fault in Our Stars,2014,7.7,358023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2584384,Jojo Rabbit,2019,7.9,341261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2592614,Resident Evil: The Final Chapter,2016,5.5,88775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2614684,'71,2014,7.2,53978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2631186,Baahubali: The Beginning,2015,8.0,108751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2637276,Ted 2,2015,6.3,195353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2637294,Hot Tub Time Machine 2,2015,5.1,38142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2638144,Ben-Hur,2016,5.7,43153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2649554,Midnight Special,2016,6.6,78946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2660888,Star Trek Beyond,2016,7.0,237230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2669336,Time Lapse,2014,6.5,43933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2671706,Fences,2016,7.2,103327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2674426,Me Before You,2016,7.4,228176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2679042,Hitman: Agent 47,2015,5.7,88369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2692250,Night at the Museum: Secret of the Tomb,2014,6.2,113908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2692904,Locke,2013,7.1,143144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2702724,The Boss,2016,5.4,44244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2704998,Game Night,2018,6.9,220388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2709692,The Grinch,2018,6.3,59973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2709768,The Secret Life of Pets,2016,6.5,191633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2713180,Fury,2014,7.6,451850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2717822,Blackhat,2015,5.4,56880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2718492,Ida,2013,7.4,55838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2719848,Everest,2015,7.1,208610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2720680,The Salvation,2014,6.7,38042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2726560,The Longest Ride,2015,7.1,79775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2737050,"Two Days, One Night",2014,7.3,46978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2737304,Bird Box,2018,6.6,305573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2752772,Sinister 2,2015,5.3,51655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2756032,The One I Love,2014,7.1,38170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2758880,Winter Sleep,2014,8.1,49587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2763304,T2 Trainspotting,2017,7.2,119046.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2771200,Beauty and the Beast,2017,7.1,289229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2771372,Veronica Mars,2014,6.8,51563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2788710,The Interview,2014,6.5,317356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2788732,Pete's Dragon,2016,6.7,56417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2798920,Annihilation,2018,6.8,299136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2800240,Serial (Bad) Weddings,2014,7.0,40482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2802144,Kingsman: The Secret Service,2014,7.7,618460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2802154,Leviathan,2014,7.6,51623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2820852,Furious 7,2015,7.1,375584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2823054,Mike and Dave Need Wedding Dates,2016,6.0,86138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2837574,The Old Man & the Gun,2018,6.7,43324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2848292,Pitch Perfect 2,2015,6.4,149099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2854926,Tag,2018,6.5,124659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2866360,Coherence,2013,7.2,118338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2869728,Ride Along 2,2016,5.9,55892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2870612,"As Above, So Below",2014,6.2,85827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2870708,Wish I Was Here,2014,6.6,37623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2870756,Magic in the Moonlight,2014,6.5,66398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2872718,Nightcrawler,2014,7.8,497596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2872732,Lucy,2014,6.4,468260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2872750,Shaun the Sheep Movie,2015,7.3,39150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2873282,Red Sparrow,2018,6.6,176204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2883512,Chef,2014,7.3,206356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2884018,Macbeth,2015,6.6,54782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2884206,I Origins,2014,7.4,120493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2888046,Ip Man 3,2015,7.1,52700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2908446,The Divergent Series: Insurgent,2015,6.2,226825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2910814,The Signal,2014,6.1,64610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2910904,The Dressmaker,2015,7.1,57446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2911666,John Wick,2014,7.4,579604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2918436,The Lazarus Effect,2015,5.2,42253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2932536,47 Meters Down,2017,5.7,52082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2935476,Far from the Madding Crowd,2015,7.1,47559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2935510,Ad Astra,2019,6.5,215085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2937696,Everybody Wants Some!!,2016,6.9,53764.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2937898,A Most Violent Year,2014,7.0,69453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2938956,The Transporter Refueled,2015,5.2,40809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2948356,Zootopia,2016,8.0,460125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2948372,Soul,2020,8.1,280884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2967224,Hot Pursuit,2015,5.2,50070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2975578,The Purge: Anarchy,2014,6.4,146246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2975590,Batman v Superman: Dawn of Justice,2016,6.4,665732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2980210,A Hologram for the King,2016,6.1,42856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2980516,The Theory of Everything,2014,7.7,424878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2980592,The Guest,2014,6.7,96501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2980648,The Hundred-Foot Journey,2014,7.3,79721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2990140,The Christmas Chronicles,2018,7.0,64358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2991224,Tangerines,2013,8.2,44164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2994190,Camp X-Ray,2014,6.9,40505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3007512,The Water Diviner,2014,7.0,73670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3011894,Wild Tales,2014,8.1,187458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3014866,Criminal,2016,6.3,63238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3040964,The Jungle Book,2016,7.4,267660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3042408,Who Am I,2014,7.5,53578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3045616,Mortdecai,2015,5.5,70321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3062096,Inferno,2016,6.2,167543.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3063516,Bad Grandpa,2013,6.5,91709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3064298,Man Up,2015,6.8,50574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3065204,The Conjuring 2,2016,7.3,249477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3072482,Hardcore Henry,2015,6.7,91479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3076658,Creed,2015,7.6,259197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3077214,Suffragette,2015,6.9,40544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3079380,Spy,2015,7.0,237615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3086442,Goodnight Mommy,2014,6.7,48547.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3099498,Tusk,2014,5.3,49400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3104988,Crazy Rich Asians,2018,6.9,156474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3110958,Now You See Me 2,2016,6.5,266541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3118452,Circle,2015,6.0,50802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3120280,Sierra Burgess Is a Loser,2018,5.7,37284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3152624,Trainwreck,2015,6.2,133770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3165612,Sleeping with Other People,2015,6.5,42242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3168230,Mr. Holmes,2015,6.9,63226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3169706,Pride,2014,7.8,54433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3170832,Room,2015,8.1,394148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3174376,Before I Wake,2016,6.2,43506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3181822,The Boy Next Door,2015,4.7,40665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3183660,Fantastic Beasts and Where to Find Them,2016,7.3,429646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3195644,Insidious: Chapter 3,2015,6.1,99468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3201640,Extinction,2018,5.8,50056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3203606,Trumbo,2015,7.5,79462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3203616,The Cobbler,2014,5.8,54425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3205376,Slow West,2015,6.9,44421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3215824,Those Who Wish Me Dead,2021,6.0,45876.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3224458,A Beautiful Day in the Neighborhood,2019,7.3,70066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3228774,Cruella,2021,7.4,173200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3235888,It Follows,2014,6.8,223040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3262342,Loving Vincent,2017,7.8,54446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3263904,Sully,2016,7.4,254199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3281548,Little Women,2019,7.8,167337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3289956,The Autopsy of Jane Doe,2016,6.8,107401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3300542,London Has Fallen,2016,5.9,151694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3312830,Youth,2015,7.3,74776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3315342,Logan,2017,8.1,691034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3316948,American Ultra,2015,6.1,88629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3316960,Still Alice,2014,7.5,130589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3319920,Regression,2015,5.7,38567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3322364,Concussion,2015,7.1,90914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3322420,Queen,2013,8.2,63775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3322940,Annabelle,2014,5.4,150545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3332064,Pan,2015,5.7,62420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3348730,Jigsaw,2017,5.8,74650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3361792,Tolkien,2019,6.8,36939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3371366,Transformers: The Last Knight,2017,5.2,142818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3381008,The Brothers Grimsby,2016,6.2,97645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3385516,X-Men: Apocalypse,2016,6.9,410730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3387520,Scary Stories to Tell in the Dark,2019,6.2,68620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3387542,The Forest,2016,4.8,41508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3393786,Jack Reacher: Never Go Back,2016,6.1,146651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3397884,Sicario,2015,7.6,396675.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3398268,When Marnie Was There,2014,7.7,36624.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3401882,Fist Fight,2017,5.6,41399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt3402236,Murder on the Orient Express,2017,6.5,224951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3405236,Raees,2017,6.8,42488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3410834,Allegiant,2016,5.7,115261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3411444,Ferdinand,2017,6.7,52904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3416532,A Monster Calls,2016,7.5,84856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3416742,What We Do in the Shadows,2014,7.7,169115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3416828,Ice Age: Collision Course,2016,5.7,61229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3417422,Drishyam,2013,8.3,38253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3450958,War for the Planet of the Apes,2017,7.4,240007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3460252,The Hateful Eight,2015,7.8,552978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3464902,The Lobster,2015,7.2,235871.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3469046,Despicable Me 3,2017,6.3,122676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3470600,Sing,2016,7.1,143428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3480822,Black Widow,2021,6.8,244661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3488710,The Walk,2015,7.3,124788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3495026,Fan,2016,7.0,44222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3498820,Captain America: Civil War,2016,7.8,711695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3499096,Race,2016,7.1,36509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3501632,Thor: Ragnarok,2017,7.9,650244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3513498,The Lego Movie 2: The Second Part,2019,6.6,60554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3513548,Richard Jewell,2019,7.5,75486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3521126,The Disaster Artist,2017,7.4,145749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
