primaryTitle,startYear,genre1,genre2,genre3,averageRating,numVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
The English Patient,1996,Drama,Romance,War,7.4,184956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
The Equalizer,2014,Action,Crime,Thriller,7.2,352953.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Equalizer 2,2018,Action,Crime,Thriller,6.7,147256.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Evil Dead,1981,Horror,,,7.5,197944.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Exorcism of Emily Rose,2005,Drama,Horror,Thriller,6.7,125211.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Exorcist III,1990,Drama,Horror,Mystery,6.5,30213.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Expendables,2010,Action,Adventure,Thriller,6.5,336044.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Expendables 2,2012,Action,Adventure,Thriller,6.6,300034.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Expendables 3,2014,Action,Adventure,Thriller,6.1,176396.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Experiment,2001,Drama,Thriller,,7.7,92626.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Experiment,2010,Drama,Thriller,,6.4,53909.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Exterminating Angel,1962,Drama,Fantasy,,8.1,32059.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Eye,2008,Horror,Mystery,,5.4,52884.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Eye,2002,Drama,Horror,Mystery,6.7,28712.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Faculty,1998,Horror,Mystery,Sci-Fi,6.5,117756.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
The Family,2013,Comedy,Crime,Thriller,6.3,114239.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Family Man,2000,Comedy,Drama,Fantasy,6.8,106878.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Family Stone,2005,Comedy,Drama,Romance,6.3,64273.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Fan,1996,Action,Drama,Sport,5.9,47607.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Farewell,2019,Comedy,Drama,,7.6,58566.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fast and the Furious,2001,Action,Crime,Thriller,6.8,369923.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Fast and the Furious: Tokyo Drift,2006,Action,Crime,Thriller,6.0,258995.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Fate of the Furious,2017,Action,Adventure,Crime,6.6,220875.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Father,2020,Drama,,,8.3,106225.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fault in Our Stars,2014,Drama,Romance,,7.7,359547.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Favourite,2018,Biography,Comedy,Drama,7.5,186867.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fifth Element,1997,Action,Adventure,Sci-Fi,7.7,452339.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Fifth Estate,2013,Biography,Crime,Drama,6.2,40218.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fighter,2010,Biography,Drama,Sport,7.8,353166.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Final Cut,2004,Drama,Sci-Fi,Thriller,6.2,32423.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Final Destination,2009,Action,Horror,Thriller,5.2,101735.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Final Girls,2015,Comedy,Drama,Fantasy,6.6,43647.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Finest Hours,2016,Action,Drama,History,6.8,64719.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Firm,1993,Drama,Mystery,Thriller,6.8,128065.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The First Time,2012,Comedy,Drama,Romance,6.8,69208.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The First Wives Club,1996,Comedy,,,6.4,46605.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fisher King,1991,Comedy,Drama,Fantasy,7.5,82854.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Five-Year Engagement,2012,Comedy,Romance,,6.2,97267.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Florida Project,2017,Drama,,,7.6,104823.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Flowers of War,2011,Drama,History,Romance,7.6,51512.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Fly,1986,Drama,Horror,Sci-Fi,7.6,170488.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
The Fog,2005,Horror,Mystery,,3.7,36343.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Fog,1980,Horror,Thriller,,6.8,70178.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Forbidden Kingdom,2008,Action,Adventure,Fantasy,6.6,104068.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Foreigner,2017,Action,Thriller,,7.0,109004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Forest,2016,Horror,Mystery,Thriller,4.8,41666.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
The Forgotten,2004,Drama,Mystery,Sci-Fi,5.8,65254.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Founder,2016,Biography,Drama,,7.2,139297.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fountain,2006,Drama,Mystery,Romance,7.2,234584.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Four Feathers,2002,Action,Adventure,Drama,6.5,33589.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fourth Kind,2009,Horror,Mystery,Sci-Fi,5.9,76301.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
The Fox and the Hound,1981,Adventure,Animation,Drama,7.3,89055.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Frighteners,1996,Comedy,Fantasy,Horror,7.1,85682.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
The Frozen Ground,2013,Crime,Thriller,,6.4,61040.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Fugitive,1993,Action,Crime,Drama,7.8,281077.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Full Monty,1997,Comedy,Drama,,7.2,103198.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fundamentals of Caring,2016,Comedy,Drama,,7.3,67884.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gambler,2014,Crime,Drama,Thriller,6.1,69041.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Game,1997,Action,Drama,Mystery,7.7,372501.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Game Plan,2007,Comedy,Family,Sport,6.1,62395.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
The Garden of Words,2013,Animation,Drama,Romance,7.5,40022.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The General's Daughter,1999,Crime,Drama,Mystery,6.4,57065.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Gentlemen,2019,Action,Comedy,Crime,7.8,286823.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ghost Writer,2010,Crime,Drama,Mystery,7.2,160436.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Ghost and the Darkness,1996,Adventure,Drama,Thriller,6.8,59684.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Gift,2015,Drama,Mystery,Thriller,7.0,148656.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Gift,2000,Drama,Fantasy,Horror,6.7,66568.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
The Girl Next Door,2007,Crime,Drama,Thriller,6.6,25343.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Girl Next Door,2004,Comedy,Drama,Romance,6.7,216553.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Girl Who Kicked the Hornet's Nest,2009,Crime,Drama,Thriller,7.3,70357.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Girl Who Leapt Through Time,2006,Adventure,Animation,Comedy,7.7,63594.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Girl on the Train,2016,Crime,Drama,Mystery,6.5,179879.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Girl with All the Gifts,2016,Action,Adventure,Drama,6.6,57911.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Girl with the Dragon Tattoo,2011,Crime,Drama,Mystery,7.8,443559.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Glass Castle,2017,Biography,Drama,,7.1,32086.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Glass House,2001,Crime,Drama,Mystery,5.8,35642.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Godfather,1972,Crime,Drama,,9.2,1717587.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gods Must Be Crazy,1980,Adventure,Comedy,,7.3,54592.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Golden Child,1986,Action,Adventure,Comedy,6.0,54612.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Golden Compass,2007,Adventure,Family,Fantasy,6.1,183945.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Good Dinosaur,2015,Adventure,Animation,Comedy,6.7,108965.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Girl,2002,Drama,Romance,,6.4,44575.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Good Liar,2019,Crime,Drama,Mystery,6.7,35344.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Good Lie,2014,Biography,Drama,,7.4,28120.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Shepherd,2006,Drama,History,Thriller,6.7,101189.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Good Son,1993,Drama,Thriller,,6.4,39761.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Good the Bad the Weird,2008,Action,Adventure,Comedy,7.3,34921.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Goonies,1985,Adventure,Comedy,Family,7.8,257998.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Graduate,1967,Comedy,Drama,Romance,8.0,264554.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Grand Budapest Hotel,2014,Adventure,Comedy,Crime,8.1,753139.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Grandmaster,2013,Action,Biography,Drama,6.6,33284.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Beauty,2013,Drama,,,7.8,85157.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Debaters,2007,Biography,Drama,Romance,7.5,57579.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Great Escape,1963,Adventure,Drama,History,8.2,235128.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Great Gatsby,2013,Drama,Romance,,7.2,508080.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Great Mouse Detective,1986,Adventure,Animation,Family,7.2,47653.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Outdoors,1988,Comedy,,,6.6,44092.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Wall,2016,Action,Adventure,Fantasy,5.9,130127.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Greatest Game Ever Played,2005,Biography,Drama,Sport,7.4,29652.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Greatest Showman,2017,Biography,Drama,Musical,7.6,259325.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Green Hornet,2011,Action,Comedy,Crime,5.8,158449.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Green Inferno,2013,Adventure,Horror,,5.3,42239.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Green Mile,1999,Crime,Drama,Fantasy,8.6,1213575.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Grey,2011,Action,Adventure,Drama,6.8,247269.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Grifters,1990,Crime,Drama,Thriller,6.9,26942.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Grinch,2018,Adventure,Animation,Comedy,6.3,60498.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Grudge,2004,Horror,Mystery,Thriller,5.9,142331.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
The Grudge 2,2006,Horror,Thriller,,5.1,48663.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Guard,2011,Comedy,Crime,Thriller,7.3,84341.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Guardian,2006,Action,Adventure,Drama,6.9,90364.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Guest,2014,Action,Mystery,Thriller,6.7,97002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Guilt Trip,2012,Comedy,Drama,,5.7,36761.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Guilty,2018,Crime,Drama,Thriller,7.5,54233.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Gunman,2015,Action,Adventure,Crime,5.8,40462.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Guns of Navarone,1961,Action,Adventure,Drama,7.5,48535.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Half of It,2020,Comedy,Drama,Romance,6.9,33067.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hand that Rocks the Cradle,1992,Drama,Thriller,,6.7,41638.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Handmaiden,2016,Drama,Romance,Thriller,8.1,130375.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Hangover,2009,Comedy,,,7.7,747864.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hangover Part II,2011,Comedy,,,6.5,480406.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hangover Part III,2013,Comedy,Crime,,5.8,303994.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Happening,2008,Drama,Mystery,Sci-Fi,5.0,202222.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Happytime Murders,2018,Action,Comedy,Crime,5.4,26786.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hate U Give,2018,Crime,Drama,,7.5,34035.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Haunted Mansion,2003,Comedy,Family,Fantasy,5.1,47271.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Haunting,1963,Horror,,,7.5,38226.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Haunting,1999,Fantasy,Horror,Mystery,5.0,74549.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
The Haunting in Connecticut,2009,Drama,Horror,Mystery,5.9,61113.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Heartbreak Kid,2007,Comedy,Romance,,5.8,89471.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Heat,2013,Action,Comedy,Crime,6.6,167216.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Help,2011,Drama,,,8.0,441322.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hidden Face,2011,Drama,Mystery,Thriller,7.4,40945.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Highwaymen,2019,Biography,Crime,Drama,6.9,84535.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hills Have Eyes,1977,Horror,Thriller,,6.3,33180.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Hills Have Eyes,2006,Horror,Thriller,,6.4,165415.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Hills Have Eyes 2,2007,Horror,Thriller,,5.1,62845.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Hitcher,2007,Crime,Thriller,,5.6,42310.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Hitcher,1986,Action,Thriller,,7.2,45866.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Hitchhiker's Guide to the Galaxy,2005,Adventure,Comedy,Sci-Fi,6.7,192504.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Hitman's Bodyguard,2017,Action,Comedy,Crime,6.9,215491.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hobbit: An Unexpected Journey,2012,Adventure,Fantasy,,7.8,785021.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Hobbit: The Desolation of Smaug,2013,Adventure,Fantasy,,7.8,625871.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Hole,2001,Drama,Mystery,Thriller,6.2,45756.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Holiday,2006,Comedy,Romance,,6.9,264348.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Holy Mountain,1973,Adventure,Drama,Fantasy,7.9,40470.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Homesman,2014,Drama,Western,,6.6,32258.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Horse Whisperer,1998,Drama,Romance,Western,6.6,40424.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
The Host,2006,Action,Drama,Horror,7.1,115569.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Host,2013,Action,Adventure,Drama,5.9,113238.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hot Chick,2002,Comedy,Fantasy,,5.5,93222.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Hottie & the Nottie,2008,Comedy,Romance,,1.9,37996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hours,2002,Drama,Romance,,7.5,128561.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The House,2017,Comedy,Crime,,5.6,42863.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The House Bunny,2008,Comedy,Romance,,5.5,82085.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The House That Jack Built,2018,Crime,Drama,Horror,6.8,67421.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The House of the Devil,2009,Horror,Mystery,,6.4,43484.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Howling,1981,Horror,,,6.6,33807.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Hudsucker Proxy,1994,Comedy,Drama,Fantasy,7.2,79394.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Human Centipede (First Sequence),2009,Horror,,,4.4,76478.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Human Stain,2003,Drama,Romance,Thriller,6.3,30402.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Hunchback of Notre Dame,1996,Animation,Drama,Family,7.0,149544.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hundred-Foot Journey,2014,Comedy,Drama,,7.3,79986.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunger Games,2012,Action,Adventure,Sci-Fi,7.2,878011.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Hunger Games: Catching Fire,2013,Action,Drama,Mystery,7.5,636840.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Hunger Games: Mockingjay - Part 1,2014,Action,Adventure,Sci-Fi,6.6,433320.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Hunt,2020,Action,Horror,Thriller,6.5,92030.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Hunt,2012,Drama,,,8.3,306869.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunt for Red October,1990,Action,Adventure,Thriller,7.6,189865.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Hunted,2003,Action,Crime,Drama,6.1,46087.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunting Party,2007,Adventure,Comedy,Drama,6.8,25172.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hurricane,1999,Biography,Drama,Sport,7.6,94790.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Hurt Locker,2008,Drama,Thriller,War,7.5,436608.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The Hustle,2019,Comedy,Crime,,5.4,53769.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hustler,1961,Drama,Sport,,8.0,79700.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Ice Storm,1997,Drama,,,7.4,55136.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Iceman,2012,Biography,Crime,Drama,6.8,73317.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ides of March,2011,Drama,Thriller,,7.1,219597.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Idiots,1998,Comedy,Drama,,6.8,30977.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Illusionist,2010,Animation,Drama,Fantasy,7.5,34675.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Imaginarium of Doctor Parnassus,2009,Adventure,Comedy,Fantasy,6.8,147196.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Imitation Game,2014,Biography,Drama,Thriller,8.0,723680.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Immigrant,2013,Drama,Romance,,6.6,31112.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
